date,Gross_Capital_Formation_const_2015usd,Gross_Capital_Formation_annual_growth,Gross_Fixed_Capital_Formation_const_2015usd,Gross_Fixed_Capital_Formation_annual_growth,household_consu,Country_ISO
1963,541572721.233371,15.0759259667182,559563414.190668,14.8342272062409,311500000.0,HND
1962,470622084.23159,31.9027141503636,479439912.400337,13.6943907156673,287000000.0,HND
1961,356794844.793793,-9.72879960274449,349308864.038692,10.8225715889949,270500000.0,HND
1960,395247701.618733,,393181604.761163,12.5428273499181,257500000.0,HND
2021,,,,,,HKG
2020,,-2.03668742645027,54858445752.0501,17.121102339712,230533310988.501,HKG
2019,,,61748504366.453,18.3006862221222,251845735652.573,HKG
2018,,,72590973039.7419,21.601879850546,247000956815.717,HKG
2017,,,71385120854.6744,21.6582862798302,228936508751.219,HKG
2016,,,69221917402.0797,21.4908381577859,212558262370.689,HKG
2015,66645811295.4411,,69300678552.0782,22.3995947095418,205512397120.669,HKG
2014,,,71578109395.4087,23.4918064340566,193803020337.628,HKG
2013,,,71659480101.5818,24.1086280956178,182189014956.163,HKG
2012,,,69868138403.8747,25.3999025065057,169533417564.85,HKG
2011,,,65427266875.5701,23.536338869848,157297276464.543,HKG
2010,,,59355304121.9199,21.7781360691582,140327704268.136,HKG
2009,,,55116080116.2018,20.4642472931966,130758662504.193,HKG
2008,,,57095784323.2427,20.5445780846355,131823342066.061,HKG
2007,,,56313154703.2274,20.6181894840909,125922013997.488,HKG
2006,,,54587407758.4558,22.4267652730467,111832307731.919,HKG
2005,,,50983847913.6444,21.3969726476056,104361925089.684,HKG
2004,,,49011853758.9377,21.820131227557,99055341551.1043,HKG
2003,,,47420261724.7811,21.6546282274807,92844429033.7494,HKG
2002,,,46712834769.0716,22.7446754554123,96526561438.1515,HKG
2001,,,48603932682.3641,25.7985137101084,100989126532.287,HKG
2000,,,47301764151.2141,26.5058493414211,100667804702.742,HKG
1999,,,43848016554.0655,25.8047383016083,99864776023.2034,HKG
1998,,,52410207595.4699,30.2003556373722,103755697003.344,HKG
1997,,,56594749537.71,33.3034492452386,108386096795.443,HKG
1996,,,49782621759.9774,31.0100938961435,98290084429.1015,HKG
1995,,,44982343176.7097,30.2106512386886,89921145841.4126,HKG
1994,,,41925129501.9181,29.3534741475405,81380880906.7854,HKG
1993,,,36465582135.9822,27.0029322993308,70440301980.454,HKG
1992,,,35422945828.02,27.1625388723006,61519391261.6593,HKG
1991,,,32508427429.5058,26.3286481138339,52620058678.1964,HKG
1990,,,29708136421.7274,26.2146728610143,44199080849.3158,HKG
1989,,,27461664403.9235,25.8780970556771,38305491096.0397,HKG
1988,,,26420925954.9974,25.3199049082124,33798616448.8855,HKG
1987,,,24432444149.9145,23.5990576791549,28975545952.3229,HKG
1986,,,21400021258.7821,21.503470868107,24844617021.0039,HKG
1985,,,20161549621.5314,20.9719985042858,21939210350.67,HKG
1984,,,20141266253.083,22.2029680295582,20374520337.6823,HKG
1983,,,19610340187.7316,24.6772612423544,19180752078.4011,HKG
1982,,,21351625853.3613,30.2675952144078,19766388243.6284,HKG
1981,,,20952007910.0707,32.6619732915462,18557243304.1705,HKG
1980,,,19177509711.3091,32.2457335032273,17329434697.8558,HKG
1979,,,15953047208.9604,29.7459424443833,13642832870.2501,HKG
1978,,,13883431930.0839,26.3202070364412,11823558297.9269,HKG
1977,,,12589922380.786,24.199006604443,9646289146.28915,HKG
1976,,,10002784666.0006,20.6647032744316,7531805578.2091,HKG
1975,,,8795509086.65598,21.4725039827381,6578051548.06289,HKG
1974,,,8623159762.93936,22.7476714648603,6121313299.94435,HKG
1973,,,8767041201.11435,22.1501681709294,5268823472.2627,HKG
1972,,,7847291265.74017,22.686493030764,3616832701.10256,HKG
1971,,,7186124624.03581,23.6048124133278,2963143149.5244,HKG
1970,,,5806499720.97454,19.6658876482299,2517395094.83,HKG
1969,,,5087685611.04838,15.6196943972835,2202474727.58304,HKG
1968,,,4886631169.41061,15.8773362366177,1950830717.6546,HKG
1967,,,5375329871.2086,19.3667205169628,1863592866.46368,HKG
1966,,,6496371480.60005,26.8939924380339,1747703143.25064,HKG
1965,,,7473887500.38579,34.157528846843,1543106457.24258,HKG
1964,,,6697663154.61733,35.5063930013459,1456067411.55945,HKG
1963,,,6007672778.80207,32.7515105015824,1319462489.32774,HKG
1962,,,4455342703.45491,27.7080695291815,1195293069.52745,HKG
1961,,,3305477359.95256,23.2461435278337,1069453209.10205,HKG
1960,,,,,933506626.081146,HKG
2021,,,,,,HUN
2020,37789920614.3216,-6.98146185857259,36243179723.0899,26.791849352008,77425393131.9602,HUN
2019,40626225018.5711,12.080991033896,38940978940.868,27.0842747442122,80739320855.9829,HUN
2018,36247203601.4427,15.9300345155881,34527611359.2224,24.727650690088,79097765332.1161,HUN
2017,31266447692.2664,10.0652245088691,29697321292.7246,22.1442833555877,71713697315.6809,HUN
2016,28407199305.4872,-3.47975320664595,24814591928.9735,19.4908188437056,64440235859.6683,HUN
2015,29431337205.6599,-1.59367623905814,27753877547.3674,22.1658059214509,61423253649.3247,HUN
2014,29907973472.4746,12.4846085913446,26466565831.0437,22.002765364241,70699802953.5471,HUN
2013,26588502948.9945,5.09526524373376,23593470147.584,20.7887617910698,70850537562.3058,HUN
2012,25299429890.9006,-4.05409771965743,21487857660.6732,19.1432932348459,69310573993.5214,HUN
2011,26368431886.73,-3.62862644140463,22150089946.5691,19.5293578568426,75126035164.5072,HUN
2010,27361270170.8537,2.02443201303069,22442121844.0389,20.060994243926,69666715023.6641,HUN
2009,26818350890.0683,-23.5085559268426,24788619297.7903,22.6318924370397,70132216937.9816,HUN
2008,35060589082.903,1.74516236943644,27276707866.0736,23.3368872298332,84791959714.9087,HUN
2007,34459219747.0756,-2.20323594818842,26957382331.0929,23.6857420899704,76104196686.9579,HUN
2006,35235541872.1416,1.42061979684411,25770728432.9607,23.4849972132693,61628870193.4503,HUN
2005,34741990280.4006,-0.90735338024642,25581788728.4867,23.8285543059919,61938987636.6916,HUN
2004,35060109367.8681,18.0375076022571,24689142867.3713,24.0358093353375,57198126915.5761,HUN
2003,29702515818.9613,1.62236856722602,22874047953.6037,23.6204904501252,48044423104.6152,HUN
2002,29228324666.8397,5.08518359870136,22612868176.8144,24.7144134869968,36899795356.687,HUN
2001,27813935005.7727,-3.62412927130762,20999446895.7246,24.8523901368297,29009921898.8612,HUN
2000,28859853400.5173,5.60374160910517,20447291310.5349,25.5024072256698,25700331562.3547,HUN
1999,27328438330.6633,0.875124347604554,19291686431.0454,25.0810609040772,26655222230.3747,HUN
1998,27091355284.4728,19.4902944776112,17863828949.3704,24.1490084381438,25297527958.0339,HUN
1997,22672431600.3329,10.9151416407599,16036576481.4334,23.2474848775717,24358308724.4873,HUN
1996,20441241173.1539,5.22718954595263,14752436612.2811,22.874869863057,24768475178.3039,HUN
1995,19425816902.7951,1.26907269573049,14105175731.4312,21.7757337766597,25066168615.6255,HUN
1994,19182378573.9218,19.7890093814327,14740549456.2931,21.8629501611054,25102759915.4123,HUN
1993,16013471246.6326,32.3466752134109,13106172647.2931,20.5114864323381,23994681674.502,HUN
1992,12099639995.3461,-20.3585560651097,12845276851.0646,21.5857222076032,22376921278.2146,HUN
1991,15192642671.3684,,13193516350.5858,22.7380864707302,19097221596.3069,HUN
1990,,,,,,HUN
1989,,,,,,HUN
1988,,,,,,HUN
1987,,,,,,HUN
1986,,,,,,HUN
1985,,,,,,HUN
1984,,,,,,HUN
1983,,,,,,HUN
1982,,,,,,HUN
1981,,,,,,HUN
1980,,,,,,HUN
1979,,,,,,HUN
1978,,,,,,HUN
1977,,,,,,HUN
1976,,,,,,HUN
1975,,,,,,HUN
1974,,,,,,HUN
1973,,,,,,HUN
1972,,,,,,HUN
1971,,,,,,HUN
1970,,,,,,HUN
1969,,,,,,HUN
1968,,,,,,HUN
1967,,,,,,HUN
1966,,,,,,HUN
1965,,,,,,HUN
1964,,,,,,HUN
1963,,,,,,HUN
1962,,,,,,HUN
1961,,,,,,HUN
1960,,,,,,HUN
2021,,,,,,ISL
2020,4060736785.3244,-7.79104996916477,4068700007.61858,21.4746452117714,11143178407.9929,ISL
2019,4403842342.81647,-4.22123574327118,4457626351.80476,21.3723095647445,12393694453.8957,ISL
2018,4597931887.08538,4.37300188198722,4554898991.54312,22.0002263865236,13203564230.1398,ISL
2017,4405288536.47822,9.57417263666403,4418002017.52986,21.7725010047987,12387823350.945,ISL
2016,4020371252.16147,18.2818897398408,3995819723.12885,20.9356602022466,10245066600.1865,ISL
2015,3398974484.60133,20.9923904247421,3386606655.81192,19.3330248107769,8703212634.89903,ISL
2014,2809246492.83255,17.5656805926052,2787697305.20176,17.158264022527,9341183829.06348,ISL
2013,2389512380.3751,0.469975389777133,2400189736.27669,15.6019913704607,8461508126.97729,ISL
2012,2378334792.16542,4.59208668839082,2347768892.54477,15.9829182811949,7886354498.09263,ISL
2011,2273914659.76881,13.3277967012219,2232964963.82172,15.3675300643141,7893762915.69034,ISL
2010,2006493310.51919,-8.83095523064205,2012955911.69333,14.0825462124095,7071364531.31575,ISL
2009,2200849329.50134,-48.2870142550948,2197817765.55749,15.3320803457827,6751930209.38479,ISL
2008,4255892978.90843,-16.8533467555466,4182924458.26071,25.3671853899064,9363418262.40308,ISL
2007,5118537924.06532,-12.2168387150428,5129767551.89911,29.4240778958138,12041206962.7664,ISL
2006,5830888121.52684,29.0126843624946,5764490905.36131,35.4094300123943,9841049415.78797,ISL
2005,4519623903.91278,26.6286511871697,4655693186.37797,29.6081576738567,9843353736.08525,ISL
2004,3569195329.44588,26.823163294443,3574621390.75675,24.8839777340132,7807237094.98417,ISL
2003,2814308708.85892,8.42871593915073,2829262190.6164,21.4324199708083,6447082519.65219,ISL
2002,2595538169.46268,-11.2766983513845,2589658791.09988,19.8081488362026,5038723523.56546,ISL
2001,2925430096.97969,-6.45595782063725,2955678899.80264,23.1708620224393,4529194525.81791,ISL
2000,3127329147.66547,13.0804441637975,3074442517.08095,24.5552439678874,5345926872.39239,ISL
1999,2765579115.63871,-3.79100896899135,2746903750.86828,23.5516513753997,5286417959.14305,ISL
1998,2874553704.39063,31.2954330621115,2841648455.00171,25.7134357368376,4866068761.51204,ISL
1997,2189378287.84248,11.2380809150361,2176371239.63527,21.755479836563,4312628571.1868,ISL
1996,1968191351.22866,17.9395334071441,1956763495.25641,20.7533920201449,4276732812.03008,ISL
1995,1668813920.46396,7.41007303934325,1599773265.74337,17.5292395221845,4068576015.16114,ISL
1994,1553684745.98531,-7.22847151596831,1627645984.05392,17.8387803424841,3604382552.42736,ISL
1993,1674743071.90351,-2.59158348913996,1631077279.01869,18.295114777339,3566903741.24302,ISL
1992,1719300171.27092,-13.2749449726031,1808348443.04131,20.218461078805,4239203731.28233,ISL
1991,1982472274.85504,12.6214845418082,2017210061.89441,22.0645745117121,4126399604.72097,ISL
1990,1760296699.0895,-0.422542412923846,1966305136.58209,21.7697384197717,3809322024.30178,ISL
1989,1767766261.30487,-16.2332664816432,1908852125.63225,21.2391964561234,3396365910.61292,ISL
1988,2110344031.64053,11.7679416224127,2071781472.46687,22.5082460716774,3688216650.3929,ISL
1987,1888147890.1794,31.4093942516319,2076023501.56687,23.3816004618453,3411048990.1027,ISL
1986,1436843918.90875,-9.71478896616112,1748052635.91449,22.0685455385305,2392563533.6535,ISL
1985,1591449920.15384,-11.7575974154144,1775608166.46223,24.1309072629384,1843584395.18451,ISL
1984,1803497948.31157,39.1296801530645,1757526508.23223,24.9381225887675,1733716795.45146,ISL
1983,1296271181.19401,-39.5190642442822,1606969750.69451,25.2834016964532,1629081222.72852,ISL
1982,2143272363.42645,10.7573216079999,1841333135.29412,28.75207465171,1887319030.07732,ISL
1981,1935106711.05976,6.61746558799348,1840175414.7417,28.833607717237,2017957005.62,ISL
1980,1814999728.59764,14.2596092479208,1818633845.43899,29.703231817942,1904216066.36652,ISL
1979,1588487603.401,3.52149806518445,1596055362.45406,27.4639775009214,1611037719.7958,ISL
1978,1534451909.11048,-13.2908963734039,1624817219.24537,28.4200944167034,1392843495.26023,ISL
1977,1769654909.26817,28.2956201035657,1720130349.1987,31.8509847993949,1216116558.55584,ISL
1976,1379357228.12644,-21.7236004657773,1542844380.60421,32.8970735279273,921819728.824724,ISL
1975,1762162332.87963,-5.24061719697671,1585949608.57084,37.7003996083921,797991541.964867,ISL
1974,1859617782.17007,23.2794562562075,1739427172.44893,38.723007224486,873128564.282141,ISL
1973,1508457157.94308,32.8024254252141,1611702271.25526,36.5893414397158,638230333.962055,ISL
1972,1135865668.95388,-23.4017040478043,1316386205.29902,33.5137914143874,490618626.7845,ISL
1971,1482886342.09665,70.6486179199252,1304959236.2366,34.5869340020108,399815909.090909,ISL
1970,868970613.51676,,916720595.872554,28.6903991370011,316047727.272727,ISL
1969,,,,,,ISL
1968,,,,,,ISL
1967,,,,,,ISL
1966,,,,,,ISL
1965,,,,,,ISL
1964,,,,,,ISL
1963,,,,,,ISL
1962,,,,,,ISL
1961,,,,,,ISL
1960,,,,,,ISL
2021,,,,,,IND
2020,783356286197.724,-10.1074012471816,730485409118.688,27.0939154448432,1558535712388.01,IND
2019,871435799015.838,2.28274228197319,818740277272.199,28.7519482203825,1736183338728.01,IND
2018,851987128594.444,9.74553265704785,776472152507.864,29.1890797703227,1604920845853.08,IND
2017,776329667337.697,10.8362897885911,706699182669.249,28.1778165440521,1557081456384.23,IND
2016,700429136358.197,3.67456808127109,655552067838.936,28.1884389751909,1360706916267.59,IND
2015,675603621332.791,4.72952352097509,604426918417.254,28.7331441287317,1241269974014.98,IND
2014,645093760211.257,7.69362223588857,567372754661.22,30.0802370476216,1185298233319.6,IND
2013,599008322701.102,-3.70665496893385,552977385036.425,31.2958050316756,1070321691055.98,IND
2012,622066169274.574,4.29406891854767,544473773375.583,33.4369343256634,1031901767083.08,IND
2011,596454022481.758,3.94011575104156,518847491486.732,34.3134162339675,1024685657804.95,IND
2010,573843908265.785,14.0791838659551,462872550542.057,33.230014655602,916978109046.534,IND
2009,503022452317.034,17.252952715828,416829010022.822,33.9516269304415,750918246258.197,IND
2008,429006213204.839,-5.22414014187584,387110966627.312,34.7179593535669,679495842899.882,IND
2007,452653464549.986,18.1495248218599,375109924501.439,35.8128781222079,678457900632.627,IND
2006,383119157891.219,13.3751725893857,322456353435.468,33.584891577012,527579310268.622,IND
2005,337921565313.751,16.2481146780304,283169150509.593,32.7553370372876,470724540132.268,IND
2004,290689931832.171,29.7729866452029,243186323171.947,30.7081414238993,413799135578.811,IND
2003,223998799246.959,15.7044772230342,218194398255.494,28.3348257063448,373757895518.198,IND
2002,193595619307.95,7.56040038798933,207574859782.706,28.3325248095209,324563570180.205,IND
2001,179987819503.848,4.56638019391849,209074665959.019,29.9323096392457,311395155490.464,IND
2000,172127809311.234,-5.52571648392103,171105884311.312,26.0217848447813,298550160714.012,IND
1999,182195411179.74,17.6348834260268,174231566991.729,27.5350924245587,293688593291.211,IND
1998,154882128390.352,3.77918387477696,149246002004.137,25.4587677775665,268859043247.857,IND
1997,149241998835.949,14.8802010377576,134919083585.706,25.3500521489519,265788701528.326,IND
1996,129910983344.204,0.909081619168944,123667307596.414,24.5247871242351,253635550615.761,IND
1995,128740625977.044,7.78046734925834,118112415408.995,25.1369225013023,229501264343.05,IND
1994,119447084562.98,19.4769004428944,105344529424.041,23.3588882056315,212208237179.793,IND
1993,99975044648.9624,2.3032416096835,99608102051.4128,23.6677562948176,182803595642.179,IND
1992,97724219756.7856,12.9244646470929,100437880861.089,25.0894998917615,189480726514.787,IND
1991,86539458090.1398,-16.5158871159442,90811823270.8142,24.584333789586,181019397632.818,IND
1990,103659792385.082,18.6892908315456,98391546301.5625,26.0821701661904,215297110746.633,IND
1989,87337106539.9702,8.12917820527241,84470999575.2246,24.5768135639643,201816189947.665,IND
1988,80771081395.0416,12.3030955874495,77689703954.2523,23.5719788859934,207966799357.068,IND
1987,71922399798.9849,13.1722772267299,75089830379.5529,24.44362326196,199368387444.561,IND
1986,63551252622.4909,3.58731808161255,67620316391.4203,22.9009149861358,182155960112.021,IND
1985,61350417984.9712,7.96894764108684,61736909053.7898,21.8032977678371,169684647265.604,IND
1984,56822280225.342,5.03612020637898,59018570553.229,20.8504284664923,158279833573.997,IND
1983,54097847591.567,6.77462573945542,58051084815.1051,20.5690677564982,164885644404.135,IND
1982,50665452786.1077,3.01255951316767,54085858619.3728,21.0145131267942,150831145186.746,IND
1981,49183762665.0092,-5.48082282915233,51195229428.8549,19.8672538703487,147328471883.71,IND
1980,52035749926.2899,8.56470992473497,51259904648.9516,19.6762401672784,145047089081.493,IND
1979,47930630462.1132,-11.6326437048471,50067097077.2018,20.3543140220659,115962802659.933,IND
1978,54240199629.8517,18.9982550382607,50099648164.5097,19.3925362354025,105101619700.894,IND
1977,45580668063.0839,16.6300645067836,47635904720.3251,18.7901926329006,92617399093.7366,IND
1976,39081405172.7056,18.2799325601036,41960892435.4191,18.4889478329647,77047638594.4956,IND
1975,33041450334.6512,-10.0678990323425,37825807828.5803,17.7147108390358,76547436985.4115,IND
1974,36740440820.4963,-5.14704383972125,38516916960.9428,16.6044279898589,81211038250.5692,IND
1973,38734102033.0603,19.4404894909281,37090208299.6677,15.9072851413438,67990265016.4149,IND
1972,32429624324.3396,-4.58099384816862,38094703585.3227,17.0524331666528,57365606332.6973,IND
1971,33986545901.2823,8.36132864475859,36524921812.0349,16.5857004538946,54069113093.9489,IND
1970,31364091162.7252,-0.165526354201802,33085047669.5047,15.5361588782545,49741148332.0053,IND
1969,31416093076.2269,11.0387759963298,35027927714.2719,16.1237046731873,46884618708.604,IND
1968,28292902902.0144,-2.06224130050713,35004073463.3593,16.2085869349962,43341665520.496,IND
1967,28888656711.8887,-4.15438478212637,33228575234.0713,16.0688033932965,43321513636.028,IND
1966,30140822453.0875,4.74367974925309,31211590416.92,16.7321538272222,38949364380.3057,IND
1965,28775791078.9863,10.3826101388481,30774012163.3247,17.1201175990244,49161081817.7761,IND
1964,26069134479.4164,10.4038329452748,29815761951.075,16.2862880759432,46575365344.6985,IND
1963,23612526652.3477,7.4152395441281,27682474860.9584,16.3444152182423,39562974847.0842,IND
1962,21982473578.7581,14.1969335608053,24794099323.9431,15.9663888847317,35635242687.1732,IND
1961,19249618088.084,-1.04326590290287,23265569930.5894,15.7559572421039,33836023965.4382,IND
1960,19452560013.9513,,20546429284.9131,14.4559066531867,32358165147.6953,IND
2021,,,,,,IDN
2020,336556673456.443,-6.88320637855546,331783344962.303,31.7334294589477,624136632450.439,IDN
2019,361434989723.416,2.35984713910395,349049206873.397,32.3471345244887,648299662793.596,IDN
2018,353102314848.358,8.52394066301368,334170650615.187,32.2884970895694,593885230574.967,IDN
2017,325368128627.769,5.69016067744998,313258027307.629,32.1606388642645,581701454037.397,IDN
2016,307850916814.046,4.98580582999078,295097786221.158,32.5777314966031,538874867213.157,IDN
2015,293230989065.861,3.00234647065913,282462859590.968,32.8119265823923,494560912117.7,IDN
2014,284683795188.481,5.65795232401121,268988067974.968,32.5167414405102,509003681558.145,IDN
2013,269439061544.055,2.84675099016738,257530294374.664,31.9657795676889,518582560789.161,IDN
2012,261981111653.994,10.9812348559631,245242940621.474,32.7196280650271,517579926062.883,IDN
2011,236058926532.946,7.8704586374094,224735628427.686,31.3074540365725,494913452511.041,IDN
2010,218835563985.523,-6.0630929781757,206445370243.886,30.999408825566,424492611565.909,IDN
2009,232960154771.416,67.3893722391638,190305080648.289,31.1147665576043,316748382750.137,IDN
2008,139172607947.036,-17.9395926934929,184237385917.654,27.6985912220923,309306990309.531,IDN
2007,169597754282.656,-137.635083922357,164665083650.298,24.9469436430223,274642139809.649,IDN
2006,-450637375042.25,-17.6564840338398,150621331542.046,24.1309915286004,228472902350.893,IDN
2005,-547265160777.74,41.2265216843464,146808880589.283,23.6405117707791,183992161275.142,IDN
2004,-387508772609.245,-53.7167774612698,132394856039.291,22.4486169728353,171486082504.397,IDN
2003,-837255384032.462,435.615999731175,115443883985.066,19.5060592212863,159969308158.549,IDN
2002,-156316350604.291,-79.3543251237206,114755002376.119,19.4291640497973,132310082252.202,IDN
2001,-757138488041.816,29.1054605130227,109609460247.958,19.6726582041666,101322506471.589,IDN
2000,-586449624232.156,49.33297830538,102926959807.235,19.8508544472002,101736066245.604,IDN
1999,-392712735584.025,85.7266702352875,88169763434.5076,20.1387593118175,103522314704.65,IDN
1998,-211446603272.711,-164.509353333391,107781006796.901,25.4295066667294,64694378233.3777,IDN
1997,327776659269.755,-25.7726506180931,160886740358.119,28.3076770626791,133076708201.634,IDN
